"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TMEM59.3",9.04036181353129e-236,0.422722268915105,0.838,0.646,1.87840637761553e-231,"B-cells","TMEM59"
"HN1.9",3.01872821132653e-226,-0.661074440467147,0.24,0.552,6.27231347749427e-222,"B-cells","HN1"
"MARCKSL1.1",3.09813044157281e-224,-0.641386682823987,0.145,0.505,6.43729543149999e-220,"B-cells","MARCKSL1"
"TCEB2.5",1.03724214870702e-223,-0.397531785049089,0.648,0.801,2.15518173658344e-219,"B-cells","TCEB2"
"UQCR10.6",7.31578356482547e-221,-0.521808772093866,0.463,0.687,1.52007350909944e-216,"B-cells","UQCR10"
"ANXA2.5",1.31294545851435e-220,-0.55110675447323,0.493,0.681,2.72803807370112e-216,"B-cells","ANXA2"
"SSR2.1",3.08539184103005e-216,0.450818326375658,0.734,0.478,6.41082716729223e-212,"B-cells","SSR2"
"TIMP1.5",1.17869681015854e-215,0.529831298612529,0.656,0.381,2.4490962321474e-211,"B-cells","TIMP1"
"TMEM258.1",1.55061503695716e-215,0.383561451462441,0.868,0.665,3.22186792378959e-211,"B-cells","TMEM258"
"LGALS4.9",1.31829360079882e-213,-0.711463839309525,0.297,0.571,2.7391504437398e-209,"B-cells","LGALS4"
"SDCBP.2",6.55069698174363e-211,-0.606498092614466,0.189,0.532,1.36110381886669e-206,"B-cells","SDCBP"
"CUTA",1.01031092676795e-209,0.464069093040103,0.675,0.416,2.09922404363844e-205,"B-cells","CUTA"
"CYB5A.5",6.19304423054743e-207,-0.581969810030338,0.19,0.522,1.28679073022315e-202,"B-cells","CYB5A"
"RAB11FIP1.3",2.70752813894186e-206,-0.607357782180611,0.171,0.513,5.62570196709339e-202,"B-cells","RAB11FIP1"
"JUNB.7",1.03974185526858e-205,0.454897644436774,0.877,0.619,2.16037562687705e-201,"B-cells","JUNB"
"ZFP36.7",7.8339305182455e-205,0.472407453365949,0.826,0.558,1.62773408308105e-200,"B-cells","ZFP36"
"MT2A.5",1.51834476062635e-204,-0.68646334464867,0.288,0.589,3.15481674362944e-200,"B-cells","MT2A"
"ATP5E",1.39890928767128e-202,-0.28424155926948,0.813,0.88,2.90665371792339e-198,"B-cells","ATP5E"
"RPS24",3.8057364569074e-190,-0.274102356815138,0.8,0.851,7.90755921016219e-186,"B-cells","RPS24"
"LGALS3.6",2.69962214789483e-183,-0.594984130991523,0.383,0.596,5.60927489889587e-179,"B-cells","LGALS3"
"C19orf10",3.78870083199197e-183,0.440861586674341,0.673,0.429,7.87216258871292e-179,"B-cells","C19orf10"
"MT1X.3",4.25815916268683e-182,-0.674135277406072,0.205,0.506,8.84760310823069e-178,"B-cells","MT1X"
"SPINT2.6",6.0919772365589e-181,-0.527000317112979,0.313,0.58,1.26579103021221e-176,"B-cells","SPINT2"
"BLOC1S1.6",1.73755379467467e-179,-0.529775019383198,0.26,0.562,3.61028927457503e-175,"B-cells","BLOC1S1"
"CLIC1.4",5.52470444033302e-179,-0.375403000132041,0.611,0.737,1.1479230886124e-174,"B-cells","CLIC1"
"GKN2.10",1.58090582706663e-173,-0.884242490241681,0.275,0.521,3.28480612747905e-169,"B-cells","GKN2"
"UQCR11.1.1",1.78941048422813e-170,-0.336270561221459,0.662,0.778,3.71803710412921e-166,"B-cells","UQCR11.1"
"PPP1R15A.4",3.9470634441203e-168,0.39457984798076,0.81,0.609,8.20120842419315e-164,"B-cells","PPP1R15A"
"FKBP1A.1",5.14670669037325e-166,-0.517921955525207,0.25,0.538,1.06938271612575e-161,"B-cells","FKBP1A"
"PHGR1.9",5.09694526028895e-164,-0.719692339237683,0.438,0.616,1.05904328618284e-159,"B-cells","PHGR1"
"PPIB.4",8.85552913050155e-163,0.383844958408708,0.764,0.535,1.84000184273561e-158,"B-cells","PPIB"
"COX6B1.4",7.03775987571744e-156,-0.334324411928572,0.637,0.745,1.46230574697657e-151,"B-cells","COX6B1"
"OCIAD2.7",7.61959986514628e-156,-0.524289879871874,0.273,0.525,1.58320045998009e-151,"B-cells","OCIAD2"
"HLA-E.7",1.13979771669e-155,0.389742175435559,0.752,0.519,2.36827169573849e-151,"B-cells","HLA-E"
"MUC5AC.10",1.71019346578828e-154,-0.583699251539908,0.595,0.695,3.55343998321489e-150,"B-cells","MUC5AC"
"SERP1.2",6.83820114658243e-154,0.36646369384168,0.771,0.566,1.4208414342369e-149,"B-cells","SERP1"
"RNASET2.1",8.34794475784818e-154,0.403805575838479,0.514,0.279,1.73453596178569e-149,"B-cells","RNASET2"
"SLC25A5.6",1.36188188798813e-146,-0.458540644317581,0.478,0.624,2.82971818686173e-142,"B-cells","SLC25A5"
"ATP5I.6",2.80643352595259e-146,-0.316966897772816,0.676,0.776,5.8312075802243e-142,"B-cells","ATP5I"
"NDUFB2.1",2.86801172628358e-145,-0.405086258275772,0.459,0.654,5.95915476487203e-141,"B-cells","NDUFB2"
"YWHAB.1",1.10956254969656e-141,-0.463771705596069,0.259,0.523,2.30544906575952e-137,"B-cells","YWHAB"
"YWHAZ.4",7.31558920286665e-140,-0.401557749343542,0.498,0.672,1.52003312457163e-135,"B-cells","YWHAZ"
"COX7B.5",3.13109083377155e-138,-0.471586951914466,0.35,0.576,6.50578053441053e-134,"B-cells","COX7B"
"ERGIC3",5.41167065761286e-134,0.369828567111592,0.615,0.4,1.1244369292388e-129,"B-cells","ERGIC3"
"TAGLN2.6",1.78701076099905e-132,-0.354792537999919,0.621,0.757,3.71305095920382e-128,"B-cells","TAGLN2"
"SELT",3.27715736055863e-129,0.373577740398244,0.538,0.325,6.80927756376872e-125,"B-cells","SELT"
"MINOS1.2",5.4640045578939e-128,-0.430262577543995,0.335,0.554,1.1353108670392e-123,"B-cells","MINOS1"
"ITM2B.3",3.19201386902261e-127,-0.415952681263286,0.447,0.656,6.63236641705519e-123,"B-cells","ITM2B"
"DYNLL1.1",5.49486578479772e-126,-0.331973103468411,0.594,0.738,1.14172321276527e-121,"B-cells","DYNLL1"
"JUND.4",7.42641222893949e-126,-0.363494301698284,0.612,0.773,1.54305993292905e-121,"B-cells","JUND"
"RHOA.4",3.4298284194308e-123,-0.399362820079567,0.423,0.625,7.12649748989331e-119,"B-cells","RHOA"
"NDUFS5.1",3.36240273127664e-121,-0.389095951684926,0.416,0.603,6.9864003950466e-117,"B-cells","NDUFS5"
"PRR13.5",8.87856284239402e-121,-0.433251741165768,0.359,0.561,1.84478778739263e-116,"B-cells","PRR13"
"NDUFB1.1",9.45018135112992e-118,-0.376005862489129,0.442,0.638,1.96355868113778e-113,"B-cells","NDUFB1"
"HSPA5",2.94720532664218e-117,0.385698214328301,0.697,0.504,6.12370322769713e-113,"B-cells","HSPA5"
"DBI.4",3.15210082270241e-117,-0.396431022856746,0.407,0.597,6.54943508941107e-113,"B-cells","DBI"
"CTSD.2",4.17849304186e-117,-0.434648660086987,0.267,0.5,8.68207284237672e-113,"B-cells","CTSD"
"DSTN.5",2.36331085845569e-116,-0.365496861456456,0.48,0.637,4.91048730169923e-112,"B-cells","DSTN"
"EIF4G2",1.45331956227709e-113,-0.408911608998257,0.277,0.518,3.01970738649934e-109,"B-cells","EIF4G2"
"CDC42",2.54033855374082e-113,-0.403030594441825,0.341,0.575,5.27831544696268e-109,"B-cells","CDC42"
"NFKBIA.5",1.6624608205948e-111,0.357844880222776,0.766,0.613,3.45426109303188e-107,"B-cells","NFKBIA"
"POLR2L.1",2.33685444296821e-109,-0.283600037647413,0.642,0.74,4.85551616159934e-105,"B-cells","POLR2L"
"TMED2.2",3.17622554318784e-108,0.323716999935419,0.705,0.503,6.59956143363569e-104,"B-cells","TMED2"
"SLC25A3.4",1.92218258207283e-107,-0.38759100439931,0.389,0.56,3.99391096903093e-103,"B-cells","SLC25A3"
"ATP5J2.4",1.39851554596259e-106,-0.3734872657134,0.417,0.589,2.90583560140108e-102,"B-cells","ATP5J2"
"TRMT112.2",7.988553907055e-105,0.333761998307296,0.606,0.406,1.65986173080789e-100,"B-cells","TRMT112"
"JUN.7",1.29589065406809e-103,0.331405619818942,0.843,0.719,2.69260160102267e-99,"B-cells","JUN"
"MGST3.5",1.08973478669893e-101,-0.387350136687854,0.443,0.585,2.26425093980303e-97,"B-cells","MGST3"
"VAMP8.5",4.74689908331406e-99,-0.388051077228231,0.378,0.558,9.86310691530996e-95,"B-cells","VAMP8"
"USMG5.2",9.93105920130422e-96,-0.339767465393506,0.491,0.626,2.06347548084699e-91,"B-cells","USMG5"
"PRDX5.7",2.55006380284171e-94,-0.277700609887785,0.614,0.719,5.2985225695445e-90,"B-cells","PRDX5"
"YBX1.1",4.37800021246136e-94,-0.373866082739516,0.328,0.53,9.09660884145220e-90,"B-cells","YBX1"
"C14orf2.3",2.22892393017818e-93,-0.286116727666347,0.585,0.671,4.63125814212422e-89,"B-cells","C14orf2"
"TMED10.1",1.75337757380659e-89,0.296344641212307,0.652,0.476,3.64316792285534e-85,"B-cells","TMED10"
"HSPB1.6",2.09032817104843e-89,-0.324060314315298,0.539,0.717,4.34328387380444e-85,"B-cells","HSPB1"
"ROMO1.4",3.01086867913832e-88,-0.354161026290733,0.355,0.545,6.25598294151361e-84,"B-cells","ROMO1"
"SUMO2",2.52567579306837e-86,-0.306758214032277,0.503,0.641,5.24784916283745e-82,"B-cells","SUMO2"
"NPC2.5",4.37946223927077e-86,0.287491681791652,0.685,0.504,9.0996466407568e-82,"B-cells","NPC2"
"SLIRP.4",6.30375239580654e-86,-0.347473186618548,0.344,0.533,1.30979367280068e-81,"B-cells","SLIRP"
"HNRNPK",2.25811539493745e-85,-0.331573576500866,0.42,0.592,4.69191216760103e-81,"B-cells","HNRNPK"
"ALDOA.2",4.3442132775564e-84,-0.288179529402713,0.541,0.64,9.02640634810668e-80,"B-cells","ALDOA"
"PDIA4",1.79918910836845e-83,0.316729746155851,0.569,0.399,3.73835512936797e-79,"B-cells","PDIA4"
"GKN1.10",3.24934388939235e-83,-0.679503451742334,0.469,0.577,6.75148673337943e-79,"B-cells","GKN1"
"SHFM1.4",1.86568941776844e-82,-0.333841728880538,0.372,0.549,3.87652947223927e-78,"B-cells","SHFM1"
"SOD1.1",2.28713715124301e-82,-0.335450845224818,0.411,0.554,4.75221357285272e-78,"B-cells","SOD1"
"NOP10.1",5.11852191168788e-79,-0.330366686362921,0.358,0.535,1.06352648281051e-74,"B-cells","NOP10"
"GNG5.2",1.07252918030611e-77,-0.323874388091674,0.374,0.536,2.22850113084003e-73,"B-cells","GNG5"
"TPI1.1",1.32117729583475e-76,-0.294722653996381,0.5,0.599,2.74514218528544e-72,"B-cells","TPI1"
"ATP5G3.6",3.9285844878399e-76,-0.319661480840247,0.481,0.577,8.16281284883375e-72,"B-cells","ATP5G3"
"HNRNPA2B1",1.51819251216314e-74,-0.298461920441466,0.463,0.61,3.15450040177257e-70,"B-cells","HNRNPA2B1"
"COMMD6",1.26295247960055e-73,-0.306136970891778,0.44,0.594,2.62416266211403e-69,"B-cells","COMMD6"
"OSTC",2.56151806519465e-72,0.272637842704273,0.587,0.417,5.32232223586144e-68,"B-cells","OSTC"
"CDKN1A.1",4.90467997417725e-70,0.29621713267645,0.562,0.404,1.01909440503455e-65,"B-cells","CDKN1A"
"GADD45B.5",3.12175042999104e-67,0.301185205449291,0.572,0.396,6.48637304343539e-63,"B-cells","GADD45B"
"LAMTOR4.2",1.15617118763196e-63,-0.289964666387658,0.386,0.545,2.40229249366168e-59,"B-cells","LAMTOR4"
"NR4A1.1",5.98034313411899e-63,0.278082356079146,0.529,0.37,1.24259569640724e-58,"B-cells","NR4A1"
"TUBB4B.3",1.04545746895398e-62,-0.295236543163892,0.388,0.539,2.17225152899257e-58,"B-cells","TUBB4B"
"BTG1.2",1.71768654190882e-61,-0.298616512081882,0.374,0.566,3.56900909677814e-57,"B-cells","BTG1"
"RRBP1",4.91115366366998e-60,0.266552922700593,0.562,0.414,1.02043950823735e-55,"B-cells","RRBP1"
"COX17.4",5.03556549672929e-58,-0.284016923791179,0.372,0.524,1.04628979891041e-53,"B-cells","COX17"
"POMP.1",5.64711225767071e-58,-0.267743446710492,0.474,0.583,1.17335698489882e-53,"B-cells","POMP"
"VAPA.1",1.05717220523556e-57,-0.280936771301947,0.353,0.512,2.19659240803845e-53,"B-cells","VAPA"
"BRK1",6.27704260762622e-55,-0.268003095665295,0.366,0.51,1.30424391301258e-50,"B-cells","BRK1"
"PEBP1.5",7.04473615013352e-52,-0.269436859218635,0.427,0.529,1.46375527727474e-47,"B-cells","PEBP1"
"ATF3.4",4.05047516813052e-50,-0.282266365061751,0.358,0.507,8.4160773043416e-46,"B-cells","ATF3"
"CCR7",0,1.15493476923439,0.536,0.004,0,"DC","CCR7"
"LST1.1",2.86932608703215e-129,0.955300173730883,0.536,0.013,5.9618857436354e-125,"DC","LST1"
"BCL2A1",2.95299757347272e-123,1.14591450049076,0.571,0.015,6.13573835816161e-119,"DC","BCL2A1"
"HLA-DQA1.2",7.75126621144883e-102,1.62626087913579,0.679,0.027,1.61055809341484e-97,"DC","HLA-DQA1"
"TYROBP.2",1.50433901151888e-101,1.37712987294158,0.643,0.024,3.12571559813392e-97,"DC","TYROBP"
"HLA-DQA2",7.45628258296593e-86,1.1976976159099,0.5,0.017,1.54926639508866e-81,"DC","HLA-DQA2"
"LCP1",2.27231285495775e-68,0.846716165496699,0.5,0.021,4.72141165003122e-64,"DC","LCP1"
"GPR183.1",1.54282013203836e-56,1.45205215320316,0.643,0.044,3.2056716703493e-52,"DC","GPR183"
"SERPINB9",8.46483307252134e-54,1.01215952857687,0.536,0.031,1.75882301580848e-49,"DC","SERPINB9"
"CD83.2",4.34144725073495e-50,1.30825728169921,0.643,0.05,9.02065909757707e-46,"DC","CD83"
"LGALS2",1.74787306381475e-44,0.995324934910069,0.5,0.033,3.63173065199429e-40,"DC","LGALS2"
"G0S2",1.0774439391927e-37,1.18173226527399,0.5,0.039,2.2387130168546e-33,"DC","G0S2"
"HLA-DQB1.2",7.36302979140022e-34,1.63227116473207,0.714,0.097,1.52989033005714e-29,"DC","HLA-DQB1"
"HLA-DPA1.3",3.09989940088097e-28,1.65636522040132,0.679,0.104,6.44097097515047e-24,"DC","HLA-DPA1"
"HLA-DPB1.3",1.69012523351127e-25,1.73711623850728,0.714,0.131,3.51174221018972e-21,"DC","HLA-DPB1"
"LSP1.1",1.43546915656477e-19,1.00916482044298,0.571,0.093,2.98261781351027e-15,"DC","LSP1"
"RGS10.2",2.97007505118686e-19,0.750932491183007,0.571,0.09,6.17122194135606e-15,"DC","RGS10"
"NINJ1.1",2.69730510083774e-16,0.972231725774122,0.643,0.15,5.60446053852066e-12,"DC","NINJ1"
"SRGN.7",1.82254799783742e-15,1.19827043603686,0.679,0.172,3.78689022990658e-11,"DC","SRGN"
"BID",7.17177164019293e-15,0.870686531435944,0.536,0.114,1.49015071139929e-10,"DC","BID"
"HLA-DRA.3",1.08596574775684e-14,1.66377688983344,0.75,0.27,2.25641963068916e-10,"DC","HLA-DRA"
"HLA-DRB1.3",1.31596352491703e-13,1.43434296294318,0.679,0.229,2.7343090120726e-09,"DC","HLA-DRB1"
"CD52.1",1.71771247639388e-13,0.746090207542856,0.5,0.091,3.56906298345121e-09,"DC","CD52"
"HLA-DMA.2",2.12421874538719e-12,0.918585943744232,0.607,0.172,4.41370170916551e-08,"DC","HLA-DMA"
"RGS1.4",1.48096735497099e-11,0.978665958047614,0.536,0.127,3.07715397015872e-07,"DC","RGS1"
"CD74.7",8.07077944306767e-11,1.29695406826753,0.821,0.494,1.6769465526806e-06,"DC","CD74"
"LGALS1.7",9.54859774766489e-11,0.947716419694275,0.679,0.207,1.98400764000981e-06,"DC","LGALS1"
"KRT8.10",6.47143217731117e-10,-0.979758334459433,0.5,0.838,1.34463417780171e-05,"DC","KRT8"
"EMP3.3",7.44336867296134e-10,0.739000809996406,0.536,0.143,1.54658314286791e-05,"DC","EMP3"
"C15orf48.2",1.01578767953151e-09,0.943902092679374,0.821,0.379,2.11060364053057e-05,"DC","C15orf48"
"VIM.8",1.32818702728264e-09,0.890177279403372,0.679,0.224,2.75970700528788e-05,"DC","VIM"
"BIRC3",1.35891652735689e-09,0.893612179732419,0.607,0.205,2.82355676054214e-05,"DC","BIRC3"
"REL.1",5.09960288844393e-09,0.876877138789109,0.607,0.229,0.000105959548816088,"DC","REL"
"NAP1L1.1",1.62832368031689e-08,0.736307208951734,0.679,0.27,0.000338333094296243,"DC","NAP1L1"
"TMSB4X.4",2.62806817293716e-08,0.292166653564932,1,0.989,0.000546060004972884,"DC","TMSB4X"
"IL8.2",8.34113266823754e-08,0.938199025557945,0.643,0.272,0.0017331205458064,"DC","IL8"
"S100A6.8",8.6118865178032e-08,-0.524975247093479,0.929,0.965,0.00178937778066915,"DC","S100A6"
"SFN.10",1.27893798303608e-07,-1.11631947803152,0.071,0.592,0.00265737734115237,"DC","SFN"
"KRT19.10",1.27954055446239e-07,-0.849421498874296,0.429,0.792,0.00265862936406195,"DC","KRT19"
"NFKB1",1.89508315789415e-07,0.654081262063491,0.536,0.187,0.00393760378547246,"DC","NFKB1"
"GPX4.2",5.96970767964707e-07,0.58940818680842,0.821,0.508,0.0124038586167707,"DC","GPX4"
"DUSP4",1.14290803705516e-06,0.575875396049035,0.5,0.172,0.0237473431939322,"DC","DUSP4"
"MT-ND3.2",1.87347460891587e-06,-0.326206295114084,0.893,0.956,0.0389270554240538,"DC","MT-ND3"
"ARPC2.1",2.11943108683745e-06,0.513258865295134,0.821,0.604,0.0440375391223085,"DC","ARPC2"
"ELF3.10",2.39493077985319e-06,-0.835525259543454,0.179,0.646,0.0497618717437895,"DC","ELF3"
"DSTN.6",4.51502744833302e-06,-0.753420181569816,0.214,0.627,0.0938132403214634,"DC","DSTN"
"CMTM6",5.98338475320128e-06,0.545030061381588,0.571,0.238,0.124322768402016,"DC","CMTM6"
"ATP1B3.1",7.67792508667362e-06,0.56284494989792,0.5,0.199,0.159531927450905,"DC","ATP1B3"
"TSPAN8.9",9.63362230389639e-06,-0.855868855109192,0.214,0.652,0.200167404230359,"DC","TSPAN8"
"ACTB.1",1.08287687066039e-05,0.281297438779076,1,0.964,0.225000156185815,"DC","ACTB"
"CTSZ.1",1.12520072201031e-05,0.532642054267869,0.5,0.205,0.233794206019302,"DC","CTSZ"
"KRT18.9",1.20306356680475e-05,-0.685467720257717,0.429,0.751,0.249972547910691,"DC","KRT18"
"OAZ1.1",1.33940901882734e-05,0.334510899489003,0.857,0.763,0.278302405931945,"DC","OAZ1"
"CXCL16",1.41442376770206e-05,0.588856144034569,0.5,0.222,0.293888970453134,"DC","CXCL16"
"ADIRF.10",1.5461753025885e-05,-0.930680482900853,0.107,0.505,0.32126430437184,"DC","ADIRF"
"TM4SF1.8",1.56917683506474e-05,-0.836322208251141,0.179,0.588,0.326043562789752,"DC","TM4SF1"
"AGR2.10",1.60534699969991e-05,-0.720914699833035,0.536,0.791,0.333558999597647,"DC","AGR2"
"SAT1.4",1.84791322282956e-05,0.411744764911072,0.821,0.808,0.383959409439525,"DC","SAT1"
"GADD45B.6",2.73188056785706e-05,0.561951026837406,0.75,0.407,0.567630144389341,"DC","GADD45B"
"RABAC1.3",3.71968968129754e-05,-0.697675928354289,0.143,0.525,0.772877121980003,"DC","RABAC1"
"CFLAR",3.89921544545763e-05,0.553111393679969,0.5,0.226,0.810178985257187,"DC","CFLAR"
"TIMP1.6",4.22602947809816e-05,0.634152567046409,0.643,0.399,0.878084404959235,"DC","TIMP1"
"NDUFA3.2",4.24286827027256e-05,-0.677977250619567,0.107,0.517,0.881583169197232,"DC","NDUFA3"
"LGALS4.10",4.89424207904748e-05,-0.823710227737798,0.179,0.553,1,"DC","LGALS4"
"CYSTM1.9",5.0661348362768e-05,-0.56922254800779,0.643,0.85,1,"DC","CYSTM1"
"CST3.5",5.55170964745954e-05,0.385204316282361,0.929,0.81,1,"DC","CST3"
"S100P.11",5.65531789254856e-05,-0.774969316908206,0.286,0.712,1,"DC","S100P"
"SYNGR2",5.99865247144942e-05,0.602598463753972,0.607,0.353,1,"DC","SYNGR2"
"ATP6V0B.1",9.93379859255687e-05,0.463256083501775,0.75,0.454,1,"DC","ATP6V0B"
"JUN.8",0.000142068227138531,-0.645366180215679,0.393,0.727,1,"DC","JUN"
"TXN.8",0.00015145069612548,0.419918655642938,0.929,0.794,1,"DC","TXN"
"PKM",0.00015423194510888,0.493598839027668,0.679,0.407,1,"DC","PKM"
"ATP5E.1",0.00016483677632885,0.267335293193897,1,0.875,1,"DC","ATP5E"
"GNG5.3",0.000173498112717516,0.427728785915828,0.821,0.525,1,"DC","GNG5"
"NFE2L2",0.000246090364978816,0.459203784293692,0.607,0.325,1,"DC","NFE2L2"
"CLDN18.9",0.000281019725423285,-0.627322891638238,0.321,0.653,1,"DC","CLDN18"
"CTSE.10",0.000287921731590971,-0.645995814351522,0.25,0.595,1,"DC","CTSE"
"NQO1.8",0.000297996816190648,-0.612139852163301,0.179,0.582,1,"DC","NQO1"
"RHOB.8",0.000303304665380972,-0.614397900269184,0.143,0.54,1,"DC","RHOB"
"RPL23.2",0.000338797114882009,0.339149425426126,0.857,0.684,1,"DC","RPL23"
"COTL1",0.000341955537036398,0.456001091183474,0.571,0.292,1,"DC","COTL1"
"IFI27.9",0.00037235896588285,-0.573500369135526,0.464,0.79,1,"DC","IFI27"
"TSPO.8",0.000374416097074893,-0.552605004632492,0.393,0.662,1,"DC","TSPO"
"PPDPF.9",0.000376889431206072,-0.510243058573342,0.5,0.829,1,"DC","PPDPF"
"TPM3.1",0.000405987432459848,0.45595299497199,0.714,0.481,1,"DC","TPM3"
"SMIM22.9",0.00042249639072205,-0.598689109761652,0.286,0.68,1,"DC","SMIM22"
"SQSTM1.3",0.000442963300402824,0.394131326973011,0.857,0.609,1,"DC","SQSTM1"
"GPX2.10",0.000445351908987491,-0.604281133659752,0.179,0.563,1,"DC","GPX2"
"PFDN5",0.000455385117118164,0.303793464355966,0.929,0.764,1,"DC","PFDN5"
"NFKBIA.6",0.00047604452190379,0.402520245948742,0.821,0.623,1,"DC","NFKBIA"
"GPX1.3",0.000479190012160012,0.475119033933828,0.643,0.444,1,"DC","GPX1"
"RPS27L.4",0.000521796149497449,-0.503005407163038,0.429,0.681,1,"DC","RPS27L"
"C19orf33.11",0.000555341051246364,-0.622308420345468,0.286,0.646,1,"DC","C19orf33"
"YWHAZ.5",0.000658018116460636,-0.490868824659441,0.429,0.66,1,"DC","YWHAZ"
"NPC2.6",0.000686755906495718,0.451416654385949,0.75,0.515,1,"DC","NPC2"
"S100A14.10",0.000719851028583883,-0.6547393954282,0.214,0.506,1,"DC","S100A14"
"VSIG2.10",0.000786792019361226,-0.573730511988937,0.179,0.555,1,"DC","VSIG2"
"LGALS9",0.000819349417597087,0.431599600836231,0.5,0.255,1,"DC","LGALS9"
"UQCRH.5",0.000944968113547853,-0.46676954620802,0.464,0.664,1,"DC","UQCRH"
"ANXA2.6",0.00102873519524079,-0.526822254291223,0.393,0.668,1,"DC","ANXA2"
"TUBA1B.3",0.00115210147151052,0.427630549155061,0.679,0.511,1,"DC","TUBA1B"
"OCIAD2.8",0.00133863680185086,-0.540318324293886,0.179,0.508,1,"DC","OCIAD2"
"ATPIF1.4",0.00135318401402662,-0.482609267201657,0.286,0.596,1,"DC","ATPIF1"
"SPINK1.11",0.00135418923040362,-0.619608805377449,0.5,0.732,1,"DC","SPINK1"
"PAPOLA",0.00143123629099445,0.35527394288683,0.607,0.34,1,"DC","PAPOLA"
"ARPC5",0.00148209411172437,0.43512273034009,0.571,0.361,1,"DC","ARPC5"
"NDUFB5",0.00157236996161738,0.375710926692699,0.571,0.306,1,"DC","NDUFB5"
"MT1G.10",0.00160686637823864,-0.595799137885567,0.179,0.531,1,"DC","MT1G"
"PHGR1.10",0.00175400790186382,-0.66283868399473,0.321,0.605,1,"DC","PHGR1"
"ANXA10.9",0.0018004086723434,-0.543856105690872,0.179,0.515,1,"DC","ANXA10"
"PHLDA2.9",0.00181137333036061,-0.538520440673521,0.393,0.583,1,"DC","PHLDA2"
"SERPINB1.1",0.00185214726182334,0.412181891985815,0.679,0.474,1,"DC","SERPINB1"
"ANXA5.2",0.00187359411336272,0.383197039688989,0.571,0.324,1,"DC","ANXA5"
"TFF1.10",0.00219014783779321,-0.546827834992215,0.75,0.843,1,"DC","TFF1"
"PGC.7",0.00233805845142284,-0.595984946415887,0.429,0.691,1,"DC","PGC"
"TFF2.10",0.00248179439113363,-0.582389273957241,0.357,0.698,1,"DC","TFF2"
"ARPC3.2",0.00267700692911748,0.362045469979199,0.643,0.52,1,"DC","ARPC3"
"LGALS3BP.9",0.00276717932759602,-0.479927444384844,0.179,0.515,1,"DC","LGALS3BP"
"SCP2.7",0.00335083082500206,-0.448964154750938,0.357,0.585,1,"DC","SCP2"
"MUC5AC.11",0.00446005814764584,-0.546139044279518,0.464,0.688,1,"DC","MUC5AC"
"RNASE1.10",0.00467846023547258,-0.501492991168458,0.321,0.599,1,"DC","RNASE1"
"COX5B.7",0.00477923379551713,-0.353343557498432,0.536,0.723,1,"DC","COX5B"
"TNFAIP3.2",0.00485178473839753,0.390460969010234,0.5,0.279,1,"DC","TNFAIP3"
"ROMO1.5",0.0048652638951988,-0.413215828826176,0.214,0.533,1,"DC","ROMO1"
"DNAJB6.1",0.00500239413505203,0.389997675620423,0.536,0.338,1,"DC","DNAJB6"
"RALY",0.0050871452367375,0.32035549047511,0.5,0.273,1,"DC","RALY"
"PNRC1.1",0.0051534126476849,0.343952961905941,0.5,0.268,1,"DC","PNRC1"
"MGST3.6",0.00535956857981321,-0.446846140822361,0.393,0.576,1,"DC","MGST3"
"OST4.1",0.005430026400033,-0.347328033355814,0.536,0.713,1,"DC","OST4"
"UQCRQ.6",0.00615576919306407,-0.292595958551919,0.643,0.745,1,"DC","UQCRQ"
"FXYD3.8",0.00634419796196796,-0.467220525894059,0.429,0.725,1,"DC","FXYD3"
"ARPC1B.2",0.00656555120544216,0.453964623133533,0.5,0.342,1,"DC","ARPC1B"
"ATP6V1F.1",0.00679202853399537,0.433302991787415,0.5,0.328,1,"DC","ATP6V1F"
"ID2.3",0.00715595054643646,0.481302615747928,0.536,0.354,1,"DC","ID2"
"GABARAPL2.3",0.00716377869677362,0.336516169736841,0.607,0.397,1,"DC","GABARAPL2"
"CAPZB.2",0.00884805555647646,0.325119468397376,0.607,0.414,1,"DC","CAPZB"
"CCL5.1",0,2.01981089477066,0.963,0.075,0,"NK cells","CCL5"
"GZMA.1",0,1.53941207758484,0.647,0.027,0,"NK cells","GZMA"
"CCL4.2",0,1.53572521834087,0.651,0.055,0,"NK cells","CCL4"
