"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CLDN18.7",6.48636228619336e-58,-0.360998852083081,0.641,0.653,1.34773635582526e-53,"9","CLDN18"
"JUNB.6",2.49387756568272e-57,-0.442806010872922,0.673,0.635,5.18177880597556e-53,"9","JUNB"
"SPINK1.7",1.26088991332271e-55,-0.314990522560193,0.855,0.727,2.61987706190192e-51,"9","SPINK1"
"DSTN.4",3.01547180272419e-55,0.299276969958523,0.954,0.612,6.26554731170033e-51,"9","DSTN"
"MUC1.7",3.31823676539844e-54,-0.424201175697809,0.582,0.601,6.89463235114488e-50,"9","MUC1"
"SERP1.1",4.70686240676135e-54,0.279132939750925,0.906,0.565,9.77991870876873e-50,"9","SERP1"
"RPSAP58.2",1.78118934868817e-53,0.285326979693484,0.852,0.521,3.70095522870428e-49,"9","RPSAP58"
"JTB.1",1.5079519318123e-51,0.268484724148722,0.895,0.524,3.1332225239196e-47,"9","JTB"
"PDIA3.2",1.78979516932317e-51,0.273401438577335,0.928,0.551,3.71883640281969e-47,"9","PDIA3"
"RPL23.3",3.83467998844396e-51,0.283407393177465,0.946,0.673,7.96769807998886e-47,"9","RPL23"
"P4HB.3",2.15004140949568e-47,0.284445590951117,0.933,0.609,4.46735604065013e-43,"9","P4HB"
"MYL12A.4",3.19614600431545e-47,0.279363638909077,0.968,0.661,6.64095216776665e-43,"9","MYL12A"
"HNRNPA1.3",7.55353637779301e-47,0.26833034859982,0.96,0.701,1.56947378857783e-42,"9","HNRNPA1"
"AGR2.7",3.16561012945043e-44,0.280615888284993,0.992,0.782,6.5775047269721e-40,"9","AGR2"
"RNASE1.6",7.93828206500095e-39,-0.386982256649984,0.668,0.595,1.6494162474659e-34,"9","RNASE1"
"IER2.3",5.57036165798292e-36,-0.273681446718281,0.777,0.648,1.15740974529569e-31,"9","IER2"
"ATF3.2",5.71666292529185e-19,-0.334307754472884,0.57,0.494,1.18780822261714e-14,"9","ATF3"
"DUSP1.2",2.59925200171773e-18,-0.348632378139021,0.544,0.487,5.40072580916909e-14,"9","DUSP1"
"KLF2.2",9.84373039608882e-06,-0.303917420235319,0.559,0.438,0.204533030169934,"9","KLF2"
"CXCL14",0,2.15642695137531,0.9,0.052,0,"10","CXCL14"
"DCN",0,1.98524416540449,0.923,0.028,0,"10","DCN"
"MFAP4",0,1.75553937107578,0.854,0.012,0,"10","MFAP4"
"LUM",0,1.73479650830807,0.705,0.027,0,"10","LUM"
"LGALS1.1",0,1.70626190719396,0.974,0.175,0,"10","LGALS1"
"CALD1",0,1.68151886635226,0.893,0.044,0,"10","CALD1"
"RARRES2",0,1.66919629830033,0.875,0.062,0,"10","RARRES2"
"POSTN",0,1.59613412921682,0.655,0.02,0,"10","POSTN"
"COL6A2",0,1.59055659084156,0.808,0.016,0,"10","COL6A2"
"C1S",0,1.49167039111969,0.735,0.012,0,"10","C1S"
"COL3A1",0,1.48818187794343,0.701,0.017,0,"10","COL3A1"
"TMEM176B.1",0,1.47922176845402,0.863,0.171,0,"10","TMEM176B"
"IGFBP5",0,1.47038915299713,0.639,0.021,0,"10","IGFBP5"
"SERPINF1",0,1.42252318177508,0.726,0.01,0,"10","SERPINF1"
"COL1A2",0,1.41453497334943,0.708,0.012,0,"10","COL1A2"
"MMP2",0,1.40742146891474,0.727,0.01,0,"10","MMP2"
"PLAT",0,1.40125920665453,0.629,0.028,0,"10","PLAT"
"APOD",0,1.39273840001476,0.563,0.014,0,"10","APOD"
"CCL2",0,1.33426587620062,0.563,0.031,0,"10","CCL2"
"C1R",0,1.31475292804172,0.661,0.016,0,"10","C1R"
"BMP4",0,1.31140733957187,0.664,0.023,0,"10","BMP4"
"SERPING1",0,1.30694949840864,0.675,0.029,0,"10","SERPING1"
"VIM.2",0,1.3064033559546,0.874,0.196,0,"10","VIM"
"COL1A1",0,1.2902321208739,0.646,0.018,0,"10","COL1A1"
"CFD",0,1.2815983061091,0.501,0.053,0,"10","CFD"
"DPT",0,1.27626454312366,0.543,0.008,0,"10","DPT"
"SPARCL1",0,1.25696927722591,0.673,0.056,0,"10","SPARCL1"
"COL6A1",0,1.25451054845197,0.658,0.02,0,"10","COL6A1"
"TMEM176A",0,1.23500876325934,0.736,0.148,0,"10","TMEM176A"
"IFITM3.1",0,1.19949936211384,0.901,0.337,0,"10","IFITM3"
"SPON2",0,1.1692419437193,0.595,0.037,0,"10","SPON2"
"PDGFRA",0,1.1624754663715,0.566,0.007,0,"10","PDGFRA"
"SDC2",0,1.15727772006527,0.604,0.023,0,"10","SDC2"
"SPARC",0,1.15481228940943,0.633,0.046,0,"10","SPARC"
"IFITM1",0,1.14152417963761,0.689,0.11,0,"10","IFITM1"
"TPM2",0,1.10149644553051,0.603,0.052,0,"10","TPM2"
"IGFBP6",0,1.07286833391685,0.531,0.024,0,"10","IGFBP6"
"LSP1",0,1.06219073150833,0.588,0.072,0,"10","LSP1"
"SELM.1",0,1.05447591724476,0.707,0.167,0,"10","SELM"
"IGFBP7",0,1.04540944285041,0.574,0.053,0,"10","IGFBP7"
"TUBA1A.1",0,1.02898915595846,0.665,0.142,0,"10","TUBA1A"
"JUNB.7",0,1.0139318559784,0.956,0.623,0,"10","JUNB"
"S100A4.1",0,1.00396119865686,0.663,0.18,0,"10","S100A4"
"RGS10",0,1.00246440094458,0.556,0.071,0,"10","RGS10"
"PCOLCE",0,0.997365340856921,0.504,0.008,0,"10","PCOLCE"
"GADD45B.2",0,0.97877790104974,0.778,0.392,0,"10","GADD45B"
"GPX3",0,0.975128477893847,0.568,0.086,0,"10","GPX3"
"ID3.2",0,0.952586618009522,0.748,0.351,0,"10","ID3"
"TIMP1.1",0,0.938202862582365,0.809,0.382,0,"10","TIMP1"
"LTBP4",0,0.920812244215224,0.52,0.081,0,"10","LTBP4"
"NUPR1",0,0.911822392676778,0.567,0.09,0,"10","NUPR1"
"BST2",0,0.895112213261661,0.581,0.136,0,"10","BST2"
"CTSC",0,0.873397231180637,0.515,0.17,0,"10","CTSC"
"ZFP36.8",0,0.853034974607943,0.854,0.564,0,"10","ZFP36"
"S100A13",0,0.814295535808457,0.67,0.295,0,"10","S100A13"
"IFITM2.1",0,0.805972045752553,0.556,0.126,0,"10","IFITM2"
"LAPTM4A.3",0,0.802720822371015,0.82,0.49,0,"10","LAPTM4A"
"JUN.4",0,0.793352384083135,0.953,0.717,0,"10","JUN"
"FOS.3",0,0.791308858258809,0.963,0.72,0,"10","FOS"
"EMP3.1",0,0.765116488717905,0.524,0.127,0,"10","EMP3"
"MALAT1.2",0,0.285948079906734,1,0.993,0,"10","MALAT1"
"MT-CO3.1",0,-0.275117785729014,0.979,0.995,0,"10","MT-CO3"
"LYZ.7",0,-0.899348271902753,0.49,0.864,0,"10","LYZ"
"KRT18.5",0,-1.02791290758557,0.286,0.77,0,"10","KRT18"
"ELF3.4",0,-1.05297373182351,0.094,0.669,0,"10","ELF3"
"KRT8.8",0,-1.12955869632104,0.368,0.858,0,"10","KRT8"
"CYSTM1.4",0,-1.15198826371442,0.36,0.871,0,"10","CYSTM1"
"C19orf33.5",0,-1.17613272744469,0.09,0.669,0,"10","C19orf33"
"CLDN18.8",0,-1.21407577993675,0.099,0.677,0,"10","CLDN18"
"FXYD3.7",0,-1.21424676037995,0.145,0.749,0,"10","FXYD3"
"SMIM22.5",0,-1.22326824007228,0.064,0.706,0,"10","SMIM22"
"AGR2.8",0,-1.22704689622385,0.295,0.812,0,"10","AGR2"
"S100P.8",0,-1.24908368773817,0.198,0.734,0,"10","S100P"
"TSPAN8.8",0,-1.25067136076374,0.091,0.676,0,"10","TSPAN8"
"KRT19.6",0,-1.36289519135658,0.2,0.816,0,"10","KRT19"
"SPINK1.8",0,-1.39546354412449,0.159,0.757,0,"10","SPINK1"
"SOCS3",2.81986047898387e-297,0.841259352871,0.618,0.236,5.85910610323269e-293,"10","SOCS3"
"CTSE.7",2.91049614421532e-297,-1.10112868835099,0.057,0.618,6.04742888845058e-293,"10","CTSE"
"HSPA1A.1",1.43674646343917e-286,0.893204001831317,0.73,0.385,2.98527180173392e-282,"10","HSPA1A"
"RNASE1.7",4.33445151903469e-283,-1.08288226440736,0.077,0.621,9.00612336625028e-279,"10","RNASE1"
"EZR.3",1.80730529909866e-281,-0.938400166840823,0.158,0.692,3.7552189504672e-277,"10","EZR"
"SFN.8",2.13961922309627e-272,-1.06242760496105,0.088,0.613,4.44570082174943e-268,"10","SFN"
"CA2.7",1.75438148247209e-269,-1.08610927959837,0.068,0.594,3.64525384428052e-265,"10","CA2"
"EID1",4.58167689907363e-267,0.72962032950721,0.669,0.325,9.51980826089519e-263,"10","EID1"
"SPINT2.6",3.50925806375779e-257,-0.924421720161874,0.063,0.583,7.29153640487593e-253,"10","SPINT2"
"GPX2.8",1.84369845862527e-248,-0.985309797936717,0.079,0.583,3.83083665733158e-244,"10","GPX2"
"MUC1.8",6.49973203251609e-244,-1.00577643755779,0.129,0.621,1.35051432171619e-239,"10","MUC1"
"NGFRAP1",9.07378975740794e-244,0.661112156325785,0.541,0.199,1.88535203579422e-239,"10","NGFRAP1"
"EGR1.1",1.22495254195051e-243,0.706659364936268,0.781,0.463,2.54520639166477e-239,"10","EGR1"
"VAMP8.5",4.04817202407359e-243,-0.890776386019779,0.063,0.566,8.41129183162011e-239,"10","VAMP8"
"LGALS4.7",3.89447985880639e-240,-1.0224049065283,0.088,0.573,8.09195025062791e-236,"10","LGALS4"
"VSIG2.7",5.98238482231202e-239,-0.908854598849575,0.074,0.575,1.24301991837999e-234,"10","VSIG2"
"PHGR1.7",1.83090651054082e-234,-1.15685962113954,0.175,0.623,3.80425754760172e-230,"10","PHGR1"
"ZFP36L1",4.44449236970762e-232,0.70111239906469,0.705,0.394,9.23476624577849e-228,"10","ZFP36L1"
"ANXA5.1",1.84171588205257e-226,0.705625257872717,0.613,0.312,3.82671725972883e-222,"10","ANXA5"
"CD63.1",1.63961144619285e-223,0.360154429113092,0.918,0.81,3.4067846628995e-219,"10","CD63"
"ANXA10.9",2.95991852204395e-223,-0.928634177108234,0.06,0.534,6.15011870510291e-219,"10","ANXA10"
"FOSB.5",5.37662118963163e-223,0.595240864194935,0.856,0.617,1.11715435078166e-218,"10","FOSB"
"S100A14.7",4.25418998995937e-220,-0.974724385351538,0.06,0.525,8.83935596113757e-216,"10","S100A14"
"TFF1.10",2.95743040486302e-214,-0.872834623687825,0.675,0.851,6.14494889522439e-210,"10","TFF1"
"MT1G.6",6.03526015975091e-214,-1.03165996421699,0.094,0.55,1.25400635599304e-209,"10","MT1G"
"OCIAD2.6",1.25166007268275e-212,-0.842659041202276,0.068,0.527,2.60069929902022e-208,"10","OCIAD2"
"TACSTD2.7",2.43151988542492e-211,-0.904704362991027,0.058,0.519,5.05221201793591e-207,"10","TACSTD2"
"GSTP1.5",6.85251914101166e-210,-0.459712572905353,0.694,0.87,1.4238164271194e-205,"10","GSTP1"
"DNAJB1.5",2.75259213245276e-207,0.706642624490871,0.739,0.502,5.71933593281035e-203,"10","DNAJB1"
"SEPP1.1",2.61663066153522e-206,0.681097546771388,0.529,0.225,5.43683518853789e-202,"10","SEPP1"
"RAB11FIP1.4",5.63044641183124e-204,-0.796156058023294,0.052,0.509,1.1698941554503e-199,"10","RAB11FIP1"
"TFF2.9",2.79136104363217e-197,-0.899440704565668,0.392,0.71,5.79988997645893e-193,"10","TFF2"
"HN1.7",4.42248535496385e-197,-0.818581406525705,0.11,0.549,9.18904007054388e-193,"10","HN1"
"IER2.4",3.01339862673711e-193,0.551278882279962,0.837,0.645,6.26123966663438e-189,"10","IER2"
"MUC5AC.10",5.45967874219306e-192,-0.906001972090706,0.392,0.701,1.13441204905287e-187,"10","MUC5AC"
"SOX4.1",1.09667621706395e-185,0.651842014857578,0.573,0.262,2.27867384381548e-181,"10","SOX4"
"ACTG1.3",4.71520302948462e-178,-0.392347569802184,0.748,0.917,9.79724885466314e-174,"10","ACTG1"
"MSMB.8",2.45854667868686e-175,-0.896747723664431,0.1,0.504,5.10836828897557e-171,"10","MSMB"
"CIRBP.6",4.19270341988297e-175,0.52094031273369,0.779,0.541,8.71159916583283e-171,"10","CIRBP"
"HSPA1B.1",7.61334119403205e-170,0.695746236005883,0.628,0.372,1.58190003329598e-165,"10","HSPA1B"
"IRF1",3.10721849925339e-166,0.668759750552161,0.587,0.329,6.4561785977487e-162,"10","IRF1"
"KLF6.2",9.90438104280064e-165,-0.545926524192782,0.533,0.847,2.05793229307312e-160,"10","KLF6"
"ITM2B.3",3.43863428522513e-162,0.440989959523366,0.816,0.635,7.14479431784077e-158,"10","ITM2B"
"PPDPF.5",6.98964805869144e-162,-0.456568487983619,0.631,0.838,1.45230907363491e-157,"10","PPDPF"
"TXN.7",3.66123785454364e-161,-0.517301049210612,0.583,0.803,7.60732001417078e-157,"10","TXN"
"LY6E",9.90225727678352e-158,0.581102307071893,0.512,0.242,2.05749101697008e-153,"10","LY6E"
"NQO1.6",2.55400193035267e-156,-0.675493949704203,0.212,0.597,5.30670521088678e-152,"10","NQO1"
"PHLDA2.6",2.22045723136288e-155,-0.705367266543015,0.226,0.598,4.61366603532578e-151,"10","PHLDA2"
"HLA-C.5",1.38411123939615e-154,0.366256983418238,0.887,0.75,2.87590633321732e-150,"10","HLA-C"
"MT-ND3.1",1.96532466974903e-148,-0.296166935281811,0.872,0.96,4.08355159880453e-144,"10","MT-ND3"
"TSPO.5",1.80033711598132e-143,-0.574145171212089,0.359,0.675,3.74074045958599e-139,"10","TSPO"
"SH3BGRL3.6",1.33335340524708e-139,-0.480913257963372,0.541,0.795,2.77044170542238e-135,"10","SH3BGRL3"
"PDLIM1.3",2.23689047683332e-139,0.555786455549585,0.597,0.373,4.64781103276427e-135,"10","PDLIM1"
"GKN2.10",3.90815287630704e-134,-0.959155118482024,0.204,0.517,8.12036004639077e-130,"10","GKN2"
"SEPT7.1",6.96074605559629e-128,0.529807205340324,0.51,0.268,1.4463038154318e-123,"10","SEPT7"
"PPIB.2",7.97085448927566e-125,0.429219005948532,0.717,0.543,1.6561841457817e-120,"10","PPIB"
"SKP1.3",3.79558698900802e-123,0.373424890195911,0.799,0.644,7.88647064576087e-119,"10","SKP1"
"CD99",1.0615605057463e-119,0.493009105731055,0.605,0.4,2.20571041883965e-115,"10","CD99"
"PRR13.5",2.40376456668931e-113,-0.549898317284969,0.244,0.56,4.99454201666705e-109,"10","PRR13"
"HMGB1.2",4.52076082074394e-109,0.350060987249342,0.81,0.659,9.39323683334175e-105,"10","HMGB1"
"YWHAZ.2",2.03560235232213e-108,-0.491170688361632,0.369,0.673,4.22957456765492e-104,"10","YWHAZ"
"SRP14.2",1.47797585563335e-107,0.288585459046018,0.83,0.716,3.07093823283498e-103,"10","SRP14"
"COX4I1.5",2.80957751552437e-104,-0.302996917970963,0.698,0.841,5.83774016175653e-100,"10","COX4I1"
"TSC22D3.2",3.74012266199543e-104,0.481311774306043,0.545,0.288,7.77122686709411e-100,"10","TSC22D3"
"UQCR10.4",3.97610029267865e-104,-0.469376677133056,0.41,0.683,8.26154118812769e-100,"10","UQCR10"
"PGC.7",2.99197388324556e-101,-0.59455356963175,0.494,0.699,6.21672333460762e-97,"10","PGC"
"UQCRH.5",3.24393866962608e-101,-0.444980863300013,0.436,0.674,6.74025576774907e-97,"10","UQCRH"
"C12orf57",7.68141327508815e-101,0.45075910019749,0.592,0.393,1.59604405029782e-96,"10","C12orf57"
"CFL1.4",7.7908383254876e-100,-0.281950235416547,0.743,0.866,1.61878038726981e-95,"10","CFL1"
"PERP.5",1.37474036315687e-98,-0.504659134200871,0.211,0.517,2.85643552656735e-94,"10","PERP"
"BSG.4",3.3922833829823e-98,0.376524688340301,0.68,0.54,7.04848641316063e-94,"10","BSG"
"COX8A.4",2.52895281839155e-96,-0.431178092920293,0.441,0.689,5.25465816605397e-92,"10","COX8A"
"ITGB1",4.53900743431694e-93,0.477661848429644,0.509,0.319,9.43114964702375e-89,"10","ITGB1"
"APLP2.1",3.52893151272142e-92,0.482952933027302,0.516,0.335,7.33241389713257e-88,"10","APLP2"
"SLC25A5.6",1.87163679694802e-91,-0.472402415374925,0.394,0.624,3.88888693669859e-87,"10","SLC25A5"
"CYB5A.3",9.89083773129046e-87,-0.453210847793724,0.216,0.512,2.05511826380753e-82,"10","CYB5A"
"CD74.5",5.09774412649396e-85,-0.547915022598282,0.228,0.506,1.05920927460292e-80,"10","CD74"
"SCP2.4",1.49880893082651e-84,-0.446224963036967,0.319,0.596,3.11422519647132e-80,"10","SCP2"
"CLIC1.5",5.15682925934139e-84,-0.360366551333525,0.529,0.737,1.07148598350595e-79,"10","CLIC1"
"MT1E.6",3.15119614858086e-83,-0.511829070109679,0.282,0.553,6.54755535752132e-79,"10","MT1E"
"JUND.7",4.88758553325489e-83,-0.398171567654645,0.519,0.772,1.0155425220997e-78,"10","JUND"
"ARL6IP1.2",1.57158522341597e-82,-0.442866564566709,0.301,0.583,3.26543977721371e-78,"10","ARL6IP1"
"RPL36AL",5.7428115037073e-82,-0.335190884066446,0.601,0.804,1.1932413742403e-77,"10","RPL36AL"
"PPP1R15A.1",3.76255321692005e-80,0.353460027145245,0.7,0.62,7.81783307411649e-76,"10","PPP1R15A"
"COX5B.4",1.3924132219229e-76,-0.351226828307993,0.534,0.731,2.8931561925114e-72,"10","COX5B"
"SEC62.3",2.3059099951091e-76,0.399746557950866,0.591,0.429,4.79121978783768e-72,"10","SEC62"
"COX5A.5",4.4670951788838e-76,-0.428285268338485,0.246,0.509,9.28173036268475e-72,"10","COX5A"
"HSP90AA1.3",1.95822684242137e-72,0.266514704069784,0.817,0.739,4.06880373318312e-68,"10","HSP90AA1"
"NDUFA3.2",1.88145949595301e-71,-0.398221821409451,0.252,0.528,3.90929654069115e-67,"10","NDUFA3"
"SERP1.2",1.60088153591822e-70,-0.393942285180802,0.321,0.591,3.32631165533088e-66,"10","SERP1"
"MT-ND5.1",3.70977612416687e-69,-0.271597828440817,0.707,0.842,7.70817283079393e-65,"10","MT-ND5"
"COX6C.5",7.06530867771546e-69,-0.315555549336336,0.618,0.775,1.46802983705572e-64,"10","COX6C"
"COX6B1.4",1.52696415210039e-67,-0.30837221798038,0.574,0.745,3.17272611523419e-63,"10","COX6B1"
"ATP5I.3",2.26453629971369e-66,-0.301911623459657,0.604,0.777,4.70525352354511e-62,"10","ATP5I"
"DSTN.5",1.46620222565644e-65,0.277061936921179,0.711,0.623,3.04647498446895e-61,"10","DSTN"
"BLOC1S1.3",2.04812629529917e-65,-0.383038153068499,0.296,0.552,4.25559681637262e-61,"10","BLOC1S1"
"HSPB1.4",3.18047056291347e-65,0.283266050683329,0.806,0.701,6.60838173562161e-61,"10","HSPB1"
"COX7A2.4",3.57425056414689e-65,-0.267974730977119,0.663,0.795,7.42657782218442e-61,"10","COX7A2"
"CYCS.4",5.04384754697653e-65,-0.379738003086705,0.364,0.601,1.04801064331078e-60,"10","CYCS"
"S100A11.6",8.49502007449259e-64,-0.265266352784616,0.686,0.8,1.76509527107807e-59,"10","S100A11"
"GKN1.10",1.57508865782626e-62,-0.704396315047346,0.403,0.576,3.2727192132314e-58,"10","GKN1"
"UQCRQ.4",6.58689034535126e-60,-0.291417217695742,0.593,0.751,1.36862407595708e-55,"10","UQCRQ"
"NDUFA1.2",4.80642962835552e-59,-0.326427329427212,0.481,0.691,9.9867994817971e-55,"10","NDUFA1"
"MORF4L1.2",1.17768067873253e-58,0.319991094928369,0.625,0.518,2.44698491427046e-54,"10","MORF4L1"
"HMGN2.4",9.46106249738539e-56,0.304569211803379,0.675,0.532,1.96581956570674e-51,"10","HMGN2"
"CD9.3",2.28359869390188e-55,0.350778706277753,0.566,0.415,4.74486136618932e-51,"10","CD9"
"COX7B.4",7.69939525653443e-54,-0.357370162749986,0.361,0.569,1.59978034640272e-49,"10","COX7B"
"CRIP1.5",9.60768740650788e-53,-0.358578530019501,0.429,0.618,1.99628528932421e-48,"10","CRIP1"
"P4HB.4",5.07282486290113e-52,-0.324689712062876,0.422,0.631,1.0540315500136e-47,"10","P4HB"
"CAPZB.2",3.07395623997033e-51,0.330153068455308,0.526,0.409,6.38706627541035e-47,"10","CAPZB"
"LGALS3BP.3",2.3708874779788e-48,0.283157609331302,0.6,0.511,4.92623000174436e-44,"10","LGALS3BP"
"SNX3.1",1.45379929520095e-47,0.303325072518035,0.558,0.444,3.02070417556853e-43,"10","SNX3"
"SON",2.43659294140218e-47,0.336267921749854,0.503,0.382,5.06275281364544e-43,"10","SON"
"PSAP.1",3.26371436525622e-47,0.285623589441658,0.624,0.544,6.78134570812937e-43,"10","PSAP"
"C4orf3.2",3.65120731072395e-47,0.321954170792441,0.506,0.39,7.58647855022223e-43,"10","C4orf3"
"COX17.3",9.72995490186837e-46,-0.30461835582145,0.293,0.523,2.02169002951021e-41,"10","COX17"
"SSR4.3",1.39035974247753e-44,-0.311747437834166,0.562,0.728,2.88888947291981e-40,"10","SSR4"
"CSTB.7",3.04577822402978e-44,-0.29254791727716,0.442,0.625,6.32851799388908e-40,"10","CSTB"
"BTG2.1",1.36390047506901e-43,0.354674280577576,0.51,0.393,2.83391240709838e-39,"10","BTG2"
"GABARAPL2.1",1.15962125215403e-42,0.307333932803164,0.507,0.393,2.40946103772564e-38,"10","GABARAPL2"
"PARK7.2",2.20824224451335e-42,0.2831440397623,0.538,0.439,4.58828573564984e-38,"10","PARK7"
"TRMT112.1",3.19573860398222e-42,0.302801489516598,0.522,0.415,6.64010567135425e-38,"10","TRMT112"
"PABPC1.2",4.53860322840645e-42,-0.277954255217276,0.498,0.683,9.43030978798293e-38,"10","PABPC1"
"TSC22D1",3.56538180423257e-41,0.306293654292571,0.55,0.445,7.40815031283443e-37,"10","TSC22D1"
"SAP18.3",3.99450344705392e-41,0.269149240936865,0.606,0.527,8.29977926228864e-37,"10","SAP18"
"DBI.5",1.42905265707661e-40,-0.285150289843373,0.404,0.592,2.96928561087378e-36,"10","DBI"
"ATP5J2.5",1.45771137083533e-40,-0.287414225319072,0.401,0.585,3.02883268632165e-36,"10","ATP5J2"
"KDELR2.2",5.30053632476562e-40,-0.287132157861018,0.308,0.526,1.1013454375598e-35,"10","KDELR2"
"CCNI",2.5908051195144e-39,0.297598280657338,0.529,0.443,5.38317487732701e-35,"10","CCNI"
"ZNF706.3",1.75412324591969e-38,-0.275163938075519,0.292,0.502,3.64471728037194e-34,"10","ZNF706"
"MGST3.7",3.38009014049584e-36,-0.281116107483955,0.426,0.582,7.02315129392226e-32,"10","MGST3"
"SRSF3.2",3.55365820690889e-36,0.278719483958814,0.562,0.492,7.38379102231529e-32,"10","SRSF3"
"ATP5G3.6",8.64136853138026e-35,-0.270564080506265,0.441,0.576,1.79550355345019e-30,"10","ATP5G3"
"GSN.3",2.39131118840175e-33,0.278628482253927,0.586,0.467,4.96866638726115e-29,"10","GSN"
"CYBA.5",8.13417695457574e-33,-0.273656623045165,0.475,0.635,1.69011928762175e-28,"10","CYBA"
"ID1.2",2.89149747358667e-27,0.306897924570936,0.519,0.445,6.00795345061839e-23,"10","ID1"
"IGJ.5",7.12180823602211e-26,-0.409837320597274,0.466,0.592,1.47976931528067e-21,"10","IGJ"
"DUSP1.3",6.33940153848857e-23,0.287338707218487,0.546,0.487,1.31720085166715e-18,"10","DUSP1"
"PCSK1N.1",0,1.78531113284994,0.965,0.077,0,"11","PCSK1N"
"GAST.5",0,1.6145282722085,1,0.599,0,"11","GAST"
"CHGB",0,1.55297044067371,0.846,0.047,0,"11","CHGB"
"SCG5.1",0,1.54738097440151,0.945,0.063,0,"11","SCG5"
"SCGB2A1",0,1.44853735482236,0.861,0.102,0,"11","SCGB2A1"
"CPE",0,1.40214932987473,0.892,0.038,0,"11","CPE"
"ERO1LB",0,1.35826303726611,0.895,0.074,0,"11","ERO1LB"
"FAM159B",0,1.284664091089,0.753,0.012,0,"11","FAM159B"
"PAM",0,1.21283781354146,0.835,0.083,0,"11","PAM"
"CES1",0,1.21189689274396,0.718,0.017,0,"11","CES1"
"CHGA.1",0,1.20542999409664,0.821,0.056,0,"11","CHGA"
"TMEM27",0,1.14477420212027,0.761,0.012,0,"11","TMEM27"
"MS4A8.1",0,1.10061795207328,0.825,0.093,0,"11","MS4A8"
"C12orf75.1",0,1.06202390200101,0.947,0.392,0,"11","C12orf75"
"PEMT",0,1.01117972076741,0.76,0.101,0,"11","PEMT"
"GC",0,1.00762013458619,0.607,0.017,0,"11","GC"
"SCG3",0,0.992452343597931,0.721,0.02,0,"11","SCG3"
"TM4SF4.3",0,0.977787940635312,0.821,0.148,0,"11","TM4SF4"
"C6orf58",0,0.858334285289005,0.541,0.071,0,"11","C6orf58"
"PAX6",0,0.857270078335054,0.615,0.014,0,"11","PAX6"
"SCGN.1",0,0.854380810138419,0.666,0.038,0,"11","SCGN"
"HAP1",0,0.840724107637424,0.594,0.014,0,"11","HAP1"
"PCSK2",0,0.800043862376832,0.581,0.013,0,"11","PCSK2"
"QPCT",0,0.780720905130025,0.585,0.029,0,"11","QPCT"
"MT1F",0,0.774963729423472,0.76,0.228,0,"11","MT1F"
"KCTD12",0,0.76701826814942,0.635,0.062,0,"11","KCTD12"
"SLC40A1",0,0.764696429644974,0.658,0.177,0,"11","SLC40A1"
"IDH1.1",0,0.762324788647828,0.841,0.3,0,"11","IDH1"
"GPX4.3",0,0.685050916351798,0.898,0.492,0,"11","GPX4"
"SEC11C.2",0,0.663375751429962,0.797,0.299,0,"11","SEC11C"
"HOTAIRM1",0,0.662727848160952,0.556,0.09,0,"11","HOTAIRM1"
"VAMP2.1",0,0.653749496057286,0.793,0.295,0,"11","VAMP2"
"MAP1B",0,0.651883324359228,0.531,0.033,0,"11","MAP1B"
"TUBA1A.2",0,0.645358680974287,0.65,0.143,0,"11","TUBA1A"
"UCP2",0,0.631133411720528,0.602,0.118,0,"11","UCP2"
"CD52.1",0,0.625182104719515,0.511,0.074,0,"11","CD52"
"HIST1H1C.1",0,0.621122168809019,0.583,0.173,0,"11","HIST1H1C"
"NGFRAP1.1",0,0.61263430810696,0.681,0.193,0,"11","NGFRAP1"
"MYL6B",0,0.584960315283963,0.549,0.096,0,"11","MYL6B"
"QDPR.1",0,0.583297306293566,0.608,0.149,0,"11","QDPR"
"KIAA1244",0,0.569126432350131,0.522,0.083,0,"11","KIAA1244"
"DMKN",0,0.565342860678748,0.545,0.088,0,"11","DMKN"
